,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
16856,-13.0,-5.0,0.0,  -6.25327E-03,  -2.24244E-03,      -1.38879,0.0565069,0.0519063,-0.000899524
16857,-14.0,-5.0,0.0,  -6.68770E-03,  -2.19716E-03,      -1.37490,0.0567127,0.0512628,-0.000961653
16862,-15.0,-5.0,0.0,  -7.11019E-03,  -2.14871E-03,      -1.35986,0.0569301,0.0505735,-0.00102195
16865,-16.0,-5.0,0.0,  -7.51935E-03,  -2.09715E-03,      -1.34365,0.0571583,0.0498394,-0.0010802
16866,-17.0,-5.0,0.0,  -7.91364E-03,  -2.04255E-03,      -1.32623,0.0573965,0.0490613,-0.00113616
16871,-18.0,-5.0,0.0,  -8.29145E-03,  -1.98502E-03,      -1.30759,0.0576437,0.0482406,-0.00118958
16872,-19.0,-5.0,0.0,  -8.65103E-03,  -1.92466E-03,      -1.28770,0.0578991,0.0473787,-0.00124021
16877,-20.0,-5.0,0.0,  -8.99053E-03,  -1.86160E-03,      -1.26653,0.0581616,0.0464772,-0.00128777
16880,-21.0,-5.0,0.0,  -9.30795E-03,  -1.79598E-03,      -1.24405,0.0584303,0.0455382,-0.00133197
16881,-22.0,-5.0,0.0,  -9.60120E-03,  -1.72796E-03,      -1.22025,0.0587041,0.0445639,-0.00137252
16886,-23.0,-5.0,0.0,  -9.86804E-03,  -1.65773E-03,      -1.19508,0.0589818,0.0435568,-0.00140912
16887,-24.0,-5.0,0.0,  -10.1061E-03,  -1.58548E-03,      -1.16853,0.0592624,0.0425196,-0.00144148
16892,-25.0,-5.0,0.0,  -10.3130E-03,  -1.51143E-03,      -1.14056,0.0595448,0.0414555,-0.00146929
16895,-26.0,-5.0,0.0,  -10.4860E-03,  -1.43583E-03,      -1.11116,0.0598278,0.0403679,-0.00149227
16896,-27.0,-5.0,0.0,  -10.6226E-03,  -1.35893E-03,      -1.08030,0.0601103,0.0392605,-0.00151013
16901,-28.0,-5.0,0.0,  -10.7198E-03,  -1.28102E-03,      -1.04795,0.0603912,0.0381372,-0.00152262
16902,-29.0,-5.0,0.0,  -10.7748E-03,  -1.20238E-03,      -1.01409,0.0606694,0.0370022,-0.00152948
16907,-30.0,-5.0,0.0,  -10.7846E-03,  -1.12333E-03,  -978.707E-03,0.0609437,0.03586,-0.00153051
16910,-31.0,-5.0,0.0,  -10.7461E-03,  -1.04420E-03,  -941.768E-03,0.0612132,0.0347152,-0.0015255
16911,-32.0,-5.0,0.0,  -10.6561E-03,  -965.317E-06,  -903.258E-03,0.0614767,0.0335729,-0.00151432
16916,-33.0,-5.0,0.0,  -10.5113E-03,  -887.040E-06,  -863.159E-03,0.0617334,0.0324379,-0.00149685
16917,-34.0,-5.0,0.0,  -10.3085E-03,  -809.724E-06,  -821.453E-03,0.0619822,0.0313156,-0.00147302
16922,-35.0,-5.0,0.0,  -10.0443E-03,  -733.731E-06,  -778.126E-03,0.0622222,0.030211,-0.00144282
16925,-36.0,-5.0,0.0,  -9.71516E-03,  -659.431E-06,  -733.163E-03,0.0624526,0.0291296,-0.00140626
16926,-37.0,-5.0,0.0,  -9.31772E-03,  -587.188E-06,  -686.552E-03,0.0626724,0.0280766,-0.00136344
16931,-38.0,-5.0,0.0,  -8.84845E-03,  -517.369E-06,  -638.280E-03,0.0628805,0.0270572,-0.00131448
16932,-39.0,-5.0,0.0,  -8.30380E-03,  -450.335E-06,  -588.337E-03,0.0630751,0.0260763,-0.0012596
16937,-40.0,-5.0,0.0,  -7.68026E-03,  -386.437E-06,  -536.716E-03,0.0632525,0.0251381,-0.00119906
16940,-41.0,-5.0,0.0,  -6.97433E-03,  -326.019E-06,  -483.409E-03,0.0634038,0.0242449,-0.00113325
16941,-42.0,-5.0,0.0,  -6.18271E-03,  -269.416E-06,  -428.415E-03,0.0635052,0.0233947,-0.00106274
16946,-43.0,-5.0,0.0,  -5.30263E-03,  -216.951E-06,  -371.743E-03,0.0634913,0.0225724,-0.000988455
16947,-44.0,-5.0,0.0,  -4.33292E-03,  -168.946E-06,  -313.428E-03,0.0631812,0.0217282,-0.000911957
16952,-45.0,-5.0,0.0,  -3.27699E-03,  -125.737E-06,  -253.580E-03,0.0620705,0.0207148,-0.000836196
16955,-46.0,-5.0,0.0,  -2.15120E-03,  -87.7097E-06,  -192.512E-03,0.0587498,0.0191134,-0.00076575
16956,-47.0,-5.0,0.0,  -1.00819E-03,  -55.3812E-06,  -131.106E-03,0.0492732,0.0157449,-0.0007066
16961,-48.0,-5.0,0.0,   2.85717E-06,  -29.5033E-06,  -71.8373E-03,0.0225733,0.00729591,-0.000654255
16962,-49.0,-5.0,0.0,   514.658E-06,  -11.0141E-06,  -21.6431E-03,-0.0524198,-0.0155378,-0.000544936
16967,-50.0,-5.0,0.0,   2.87892E-39,  -879.742E-42,           -0.,-0.107719,-0.0323188,-0.000327449
16970,50.0,-6.0,0.0,  -2.86717E-39,  -877.797E-42,           -0.,-0.107532,-0.0322629,0.000392294
16971,49.0,-6.0,0.0,  -512.462E-06,  -13.1845E-06,  -21.5832E-03,-0.0524573,-0.0155497,0.000654232
16976,48.0,-6.0,0.0,  -3.17142E-06,  -35.3554E-06,  -71.6578E-03,0.0222878,0.00721032,0.000786149
16977,47.0,-6.0,0.0,   1.00455E-03,  -66.4148E-06,  -130.812E-03,0.048975,0.0156576,0.000849229
16982,46.0,-6.0,0.0,   2.14450E-03,  -105.234E-06,  -192.111E-03,0.0584741,0.0190359,0.000920353
16985,45.0,-6.0,0.0,   3.26742E-03,  -150.906E-06,  -253.075E-03,0.0618123,0.0206463,0.00100506
16986,44.0,-6.0,0.0,   4.32050E-03,  -202.805E-06,  -312.817E-03,0.0629325,0.0216669,0.0010962
16991,43.0,-6.0,0.0,   5.28727E-03,  -260.462E-06,  -371.021E-03,0.0632467,0.0225174,0.00118824
16992,42.0,-6.0,0.0,   6.16432E-03,  -323.472E-06,  -427.577E-03,0.063262,0.0233455,0.00127761
16997,41.0,-6.0,0.0,   6.95283E-03,  -391.444E-06,  -482.449E-03,0.0631605,0.0242017,0.00136244
17000,40.0,-6.0,0.0,   7.65557E-03,  -463.988E-06,  -535.629E-03,0.0630085,0.025101,0.00144157
17001,39.0,-6.0,0.0,   8.27590E-03,  -540.699E-06,  -587.118E-03,0.06283,0.0260456,0.00151434
17006,38.0,-6.0,0.0,   8.81733E-03,  -621.164E-06,  -636.923E-03,0.0626341,0.0270331,0.00158026
17007,37.0,-6.0,0.0,   9.28344E-03,  -704.954E-06,  -685.054E-03,0.0624247,0.0280593,0.00163902
17012,36.0,-6.0,0.0,   9.67779E-03,  -791.637E-06,  -731.520E-03,0.0622034,0.0291192,0.00169036
17015,35.0,-6.0,0.0,   10.0039E-03,  -880.771E-06,  -776.334E-03,0.0619716,0.0302075,0.00173413
17016,34.0,-6.0,0.0,   10.2653E-03,  -971.914E-06,  -819.509E-03,0.06173,0.0313189,0.00177024
17021,33.0,-6.0,0.0,   10.4655E-03,  -1.06462E-03,  -861.061E-03,0.0614797,0.0324481,0.00179865
17022,32.0,-6.0,0.0,   10.6078E-03,  -1.15846E-03,  -901.004E-03,0.0612216,0.0335897,0.00181939
17027,31.0,-6.0,0.0,   10.6955E-03,  -1.25300E-03,  -939.356E-03,0.0609566,0.0347385,0.00183255
17030,30.0,-6.0,0.0,   10.7320E-03,  -1.34782E-03,  -976.137E-03,0.0606857,0.0358894,0.00183827
17031,29.0,-6.0,0.0,   10.7205E-03,  -1.44251E-03,      -1.01137,0.0604101,0.0370376,0.00183674
17036,28.0,-6.0,0.0,   10.6640E-03,  -1.53669E-03,      -1.04507,0.0601307,0.0381782,0.00182819
17037,27.0,-6.0,0.0,   10.5656E-03,  -1.62997E-03,      -1.07726,0.0598486,0.0393069,0.00181289
17042,26.0,-6.0,0.0,   10.4281E-03,  -1.72201E-03,      -1.10796,0.059565,0.0404193,0.00179113
17045,25.0,-6.0,0.0,   10.2544E-03,  -1.81248E-03,      -1.13721,0.0592811,0.0415115,0.00176324
17046,24.0,-6.0,0.0,   10.0472E-03,  -1.90106E-03,      -1.16502,0.0589979,0.0425798,0.00172956
17051,23.0,-6.0,0.0,   9.80914E-03,  -1.98747E-03,      -1.19143,0.0587166,0.0436209,0.00169044
17052,22.0,-6.0,0.0,   9.54257E-03,  -2.07145E-03,      -1.21645,0.0584382,0.0446316,0.00164625
17057,21.0,-6.0,0.0,   9.24989E-03,  -2.15276E-03,      -1.24012,0.058164,0.0456091,0.00159735
17060,20.0,-6.0,0.0,   8.93332E-03,  -2.23118E-03,      -1.26246,0.057895,0.046551,0.00154409
17061,19.0,-6.0,0.0,   8.59495E-03,  -2.30652E-03,      -1.28350,0.0576322,0.047455,0.00148684
17066,18.0,-6.0,0.0,   8.23675E-03,  -2.37862E-03,      -1.30326,0.0573767,0.0483192,0.00142593
17067,17.0,-6.0,0.0,   7.86058E-03,  -2.44733E-03,      -1.32178,0.0571295,0.049142,0.00136169
17072,16.0,-6.0,0.0,   7.46817E-03,  -2.51251E-03,      -1.33908,0.0568914,0.0499218,0.00129445
17075,15.0,-6.0,0.0,   7.06113E-03,  -2.57406E-03,      -1.35519,0.0566633,0.0506575,0.00122449
17076,14.0,-6.0,0.0,   6.64096E-03,  -2.63189E-03,      -1.37012,0.0564461,0.0513481,0.0011521
17081,13.0,-6.0,0.0,   6.20905E-03,  -2.68592E-03,      -1.38392,0.0562406,0.0519928,0.00107754
17082,12.0,-6.0,0.0,   5.76670E-03,  -2.73609E-03,      -1.39659,0.0560475,0.052591,0.00100106
17087,11.0,-6.0,0.0,   5.31508E-03,  -2.78234E-03,      -1.40815,0.0558674,0.0531421,0.000922883
17090,10.0,-6.0,0.0,   4.85532E-03,  -2.82465E-03,      -1.41865,0.0557009,0.0536457,0.000843211
17091,9.0,-6.0,0.0,   4.38841E-03,  -2.86297E-03,      -1.42808,0.0555487,0.0541017,0.00076224
17096,8.0,-6.0,0.0,   3.91530E-03,  -2.89730E-03,      -1.43646,0.0554112,0.0545098,0.000680144
17097,7.0,-6.0,0.0,   3.43685E-03,  -2.92760E-03,      -1.44383,0.0552889,0.05487,0.000597086
17102,6.0,-6.0,0.0,   2.95387E-03,  -2.95387E-03,      -1.45018,0.0551821,0.0551821,0.000513214
17105,5.0,-6.0,0.0,   2.46711E-03,  -2.97611E-03,      -1.45553,0.0550911,0.0554461,0.000428666
17106,4.0,-6.0,0.0,   1.97728E-03,  -2.99430E-03,      -1.45989,0.0550164,0.0556621,0.00034357
17111,3.0,-6.0,0.0,   1.48503E-03,  -3.00846E-03,      -1.46328,0.054958,0.05583,0.000258044
17112,2.0,-6.0,0.0,   990.998E-06,  -3.01857E-03,      -1.46569,0.0549161,0.05595,0.000172202
17117,1.0,-6.0,0.0,   495.791E-06,  -3.02463E-03,      -1.46714,0.054891,0.0560219,8.61528e-05
17120,0.0,-6.0,0.0,  -2.98137E-15,  -3.02665E-03,      -1.46762,0.0548826,0.0560459,-9.09495e-13
17121,-1.0,-6.0,0.0,  -495.791E-06,  -3.02463E-03,      -1.46714,0.054891,0.0560219,-8.61528e-05
17126,-2.0,-6.0,0.0,  -990.998E-06,  -3.01857E-03,      -1.46569,0.0549161,0.05595,-0.000172202
17127,-3.0,-6.0,0.0,  -1.48503E-03,  -3.00846E-03,      -1.46328,0.054958,0.05583,-0.000258044
17132,-4.0,-6.0,0.0,  -1.97728E-03,  -2.99430E-03,      -1.45989,0.0550164,0.0556621,-0.00034357
17135,-5.0,-6.0,0.0,  -2.46711E-03,  -2.97611E-03,      -1.45553,0.0550911,0.0554461,-0.000428666
17136,-6.0,-6.0,0.0,  -2.95387E-03,  -2.95387E-03,      -1.45018,0.0551821,0.0551821,-0.000513214
17141,-7.0,-6.0,0.0,  -3.43685E-03,  -2.92760E-03,      -1.44383,0.0552889,0.05487,-0.000597086
17142,-8.0,-6.0,0.0,  -3.91530E-03,  -2.89730E-03,      -1.43646,0.0554112,0.0545098,-0.000680144
17147,-9.0,-6.0,0.0,  -4.38841E-03,  -2.86297E-03,      -1.42808,0.0555487,0.0541017,-0.00076224
17150,-10.0,-6.0,0.0,  -4.85532E-03,  -2.82465E-03,      -1.41865,0.0557009,0.0536457,-0.000843211
17151,-11.0,-6.0,0.0,  -5.31508E-03,  -2.78234E-03,      -1.40815,0.0558674,0.0531421,-0.000922883
17156,-12.0,-6.0,0.0,  -5.76670E-03,  -2.73609E-03,      -1.39659,0.0560475,0.052591,-0.00100106
17157,-13.0,-6.0,0.0,  -6.20905E-03,  -2.68592E-03,      -1.38392,0.0562406,0.0519928,-0.00107754
17162,-14.0,-6.0,0.0,  -6.64096E-03,  -2.63189E-03,      -1.37012,0.0564461,0.0513481,-0.0011521
17165,-15.0,-6.0,0.0,  -7.06113E-03,  -2.57406E-03,      -1.35519,0.0566633,0.0506575,-0.00122449
17166,-16.0,-6.0,0.0,  -7.46817E-03,  -2.51251E-03,      -1.33908,0.0568914,0.0499218,-0.00129445
17171,-17.0,-6.0,0.0,  -7.86058E-03,  -2.44733E-03,      -1.32178,0.0571295,0.049142,-0.00136169
17172,-18.0,-6.0,0.0,  -8.23675E-03,  -2.37862E-03,      -1.30326,0.0573767,0.0483192,-0.00142593
17177,-19.0,-6.0,0.0,  -8.59495E-03,  -2.30652E-03,      -1.28350,0.0576322,0.047455,-0.00148684
17180,-20.0,-6.0,0.0,  -8.93332E-03,  -2.23118E-03,      -1.26246,0.057895,0.046551,-0.00154409
17181,-21.0,-6.0,0.0,  -9.24989E-03,  -2.15276E-03,      -1.24012,0.058164,0.0456091,-0.00159735
17186,-22.0,-6.0,0.0,  -9.54257E-03,  -2.07145E-03,      -1.21645,0.0584382,0.0446316,-0.00164625
17187,-23.0,-6.0,0.0,  -9.80914E-03,  -1.98747E-03,      -1.19143,0.0587166,0.0436209,-0.00169044
17192,-24.0,-6.0,0.0,  -10.0472E-03,  -1.90106E-03,      -1.16502,0.0589979,0.0425798,-0.00172956
17195,-25.0,-6.0,0.0,  -10.2544E-03,  -1.81248E-03,      -1.13721,0.0592811,0.0415115,-0.00176324
17196,-26.0,-6.0,0.0,  -10.4281E-03,  -1.72201E-03,      -1.10796,0.059565,0.0404193,-0.00179113
17201,-27.0,-6.0,0.0,  -10.5656E-03,  -1.62997E-03,      -1.07726,0.0598486,0.0393069,-0.00181289
17202,-28.0,-6.0,0.0,  -10.6640E-03,  -1.53669E-03,      -1.04507,0.0601307,0.0381782,-0.00182819
17207,-29.0,-6.0,0.0,  -10.7205E-03,  -1.44251E-03,      -1.01137,0.0604101,0.0370376,-0.00183674
17208,-30.0,-6.0,0.0,  -10.7320E-03,  -1.34782E-03,  -976.137E-03,0.0606857,0.0358894,-0.00183827
17213,-31.0,-6.0,0.0,  -10.6955E-03,  -1.25300E-03,  -939.356E-03,0.0609566,0.0347385,-0.00183255
17214,-32.0,-6.0,0.0,  -10.6078E-03,  -1.15846E-03,  -901.004E-03,0.0612216,0.0335897,-0.00181939
17219,-33.0,-6.0,0.0,  -10.4655E-03,  -1.06462E-03,  -861.061E-03,0.0614797,0.0324481,-0.00179865
17222,-34.0,-6.0,0.0,  -10.2653E-03,  -971.914E-06,  -819.509E-03,0.06173,0.0313189,-0.00177024
17223,-35.0,-6.0,0.0,  -10.0039E-03,  -880.771E-06,  -776.334E-03,0.0619716,0.0302075,-0.00173413
17228,-36.0,-6.0,0.0,  -9.67779E-03,  -791.637E-06,  -731.520E-03,0.0622034,0.0291192,-0.00169036
17229,-37.0,-6.0,0.0,  -9.28344E-03,  -704.954E-06,  -685.054E-03,0.0624247,0.0280593,-0.00163902
17234,-38.0,-6.0,0.0,  -8.81733E-03,  -621.164E-06,  -636.923E-03,0.0626341,0.0270331,-0.00158026
17237,-39.0,-6.0,0.0,  -8.27590E-03,  -540.699E-06,  -587.118E-03,0.06283,0.0260456,-0.00151434
17238,-40.0,-6.0,0.0,  -7.65557E-03,  -463.988E-06,  -535.629E-03,0.0630085,0.025101,-0.00144157
17243,-41.0,-6.0,0.0,  -6.95283E-03,  -391.444E-06,  -482.449E-03,0.0631605,0.0242017,-0.00136244
17244,-42.0,-6.0,0.0,  -6.16432E-03,  -323.472E-06,  -427.577E-03,0.063262,0.0233455,-0.00127761
17249,-43.0,-6.0,0.0,  -5.28727E-03,  -260.462E-06,  -371.021E-03,0.0632467,0.0225174,-0.00118824
17252,-44.0,-6.0,0.0,  -4.32050E-03,  -202.805E-06,  -312.817E-03,0.0629324,0.0216669,-0.0010962
17253,-45.0,-6.0,0.0,  -3.26742E-03,  -150.906E-06,  -253.075E-03,0.0618123,0.0206463,-0.00100506
17258,-46.0,-6.0,0.0,  -2.14450E-03,  -105.234E-06,  -192.111E-03,0.0584741,0.0190359,-0.000920353
17259,-47.0,-6.0,0.0,  -1.00455E-03,  -66.4148E-06,  -130.812E-03,0.048975,0.0156576,-0.000849229
17264,-48.0,-6.0,0.0,   3.17142E-06,  -35.3554E-06,  -71.6578E-03,0.0222878,0.00721032,-0.000786149
17267,-49.0,-6.0,0.0,   512.462E-06,  -13.1845E-06,  -21.5832E-03,-0.0524573,-0.0155497,-0.000654232
17268,-50.0,-6.0,0.0,   2.86717E-39,  -877.797E-42,           -0.,-0.107532,-0.0322629,-0.000392294
17273,50.0,-7.0,0.0,  -2.85293E-39,  -875.074E-42,           -0.,-0.10731,-0.0321963,0.000456779
17274,49.0,-7.0,0.0,  -509.860E-06,  -15.3369E-06,  -21.5120E-03,-0.0525007,-0.0155636,0.000763688
17279,48.0,-7.0,0.0,  -3.54335E-06,  -41.1803E-06,  -71.4446E-03,0.0219502,0.00710909,0.000918611
17282,47.0,-7.0,0.0,   1.00024E-03,  -77.4240E-06,  -130.462E-03,0.0486219,0.0155542,0.000992578
17283,46.0,-7.0,0.0,   2.13654E-03,  -122.748E-06,  -191.634E-03,0.0581477,0.0189441,0.00107576
17288,45.0,-7.0,0.0,   3.25604E-03,  -176.085E-06,  -252.474E-03,0.0615067,0.0205653,0.00117483
17289,44.0,-7.0,0.0,   4.30572E-03,  -236.699E-06,  -312.090E-03,0.0626381,0.0215944,0.00128147
17294,43.0,-7.0,0.0,   5.26901E-03,  -304.037E-06,  -370.162E-03,0.0629573,0.0224523,0.00138919
17297,42.0,-7.0,0.0,   6.14245E-03,  -377.618E-06,  -426.580E-03,0.0629741,0.0232875,0.00149379
17298,41.0,-7.0,0.0,   6.92724E-03,  -456.986E-06,  -481.308E-03,0.0628726,0.0241508,0.00159304
17303,40.0,-7.0,0.0,   7.62619E-03,  -541.678E-06,  -534.336E-03,0.0627197,0.0250574,0.00168558
17304,39.0,-7.0,0.0,   8.24270E-03,  -631.219E-06,  -585.668E-03,0.0625399,0.0260096,0.00177063
17309,38.0,-7.0,0.0,   8.78032E-03,  -725.123E-06,  -635.310E-03,0.0623425,0.0270049,0.00184763
17312,37.0,-7.0,0.0,   9.24266E-03,  -822.888E-06,  -683.273E-03,0.0621314,0.0280391,0.00191618
17313,36.0,-7.0,0.0,   9.63334E-03,  -924.003E-06,  -729.566E-03,0.0619084,0.0291071,0.00197602
17318,35.0,-7.0,0.0,   9.95594E-03,  -1.02795E-03,  -774.203E-03,0.0616748,0.0302036,0.00202695
17319,34.0,-7.0,0.0,   10.2140E-03,  -1.13422E-03,  -817.197E-03,0.0614314,0.0313232,0.00206887
17324,33.0,-7.0,0.0,   10.4110E-03,  -1.24228E-03,  -858.565E-03,0.0611793,0.0324604,0.00210175
17327,32.0,-7.0,0.0,   10.5503E-03,  -1.35162E-03,  -898.323E-03,0.0609194,0.0336099,0.00212563
17328,31.0,-7.0,0.0,   10.6354E-03,  -1.46175E-03,  -936.488E-03,0.0606527,0.0347664,0.00214062
17333,30.0,-7.0,0.0,   10.6696E-03,  -1.57217E-03,  -973.081E-03,0.0603802,0.0359247,0.0021469
17334,29.0,-7.0,0.0,   10.6560E-03,  -1.68241E-03,      -1.00812,0.0601029,0.0370798,0.00214469
17339,28.0,-7.0,0.0,   10.5977E-03,  -1.79202E-03,      -1.04163,0.0598221,0.0382271,0.00213428
17342,27.0,-7.0,0.0,   10.4979E-03,  -1.90055E-03,      -1.07364,0.0595386,0.039362,0.00211598
17343,26.0,-7.0,0.0,   10.3593E-03,  -2.00760E-03,      -1.10416,0.0592538,0.0404803,0.00209014
17348,25.0,-7.0,0.0,   10.1850E-03,  -2.11278E-03,      -1.13323,0.0589688,0.0415779,0.00205717
17349,24.0,-7.0,0.0,   9.97743E-03,  -2.21574E-03,      -1.16086,0.0586846,0.0426512,0.00201745
17354,23.0,-7.0,0.0,   9.73931E-03,  -2.31615E-03,      -1.18709,0.0584025,0.0436968,0.00197142
17357,22.0,-7.0,0.0,   9.47309E-03,  -2.41370E-03,      -1.21194,0.0581235,0.0447116,0.00191949
17358,21.0,-7.0,0.0,   9.18110E-03,  -2.50812E-03,      -1.23544,0.0578488,0.0456929,0.0018621
17363,20.0,-7.0,0.0,   8.86555E-03,  -2.59916E-03,      -1.25762,0.0575794,0.0466381,0.00179967
17364,19.0,-7.0,0.0,   8.52852E-03,  -2.68660E-03,      -1.27851,0.0573164,0.0475451,0.00173261
17369,18.0,-7.0,0.0,   8.17199E-03,  -2.77025E-03,      -1.29812,0.0570608,0.048412,0.00166133
17372,17.0,-7.0,0.0,   7.79777E-03,  -2.84994E-03,      -1.31650,0.0568135,0.049237,0.00158622
17373,16.0,-7.0,0.0,   7.40760E-03,  -2.92553E-03,      -1.33366,0.0565755,0.0500189,0.00150764
17378,15.0,-7.0,0.0,   7.00307E-03,  -2.99689E-03,      -1.34964,0.0563476,0.0507564,0.00142594
17379,14.0,-7.0,0.0,   6.58566E-03,  -3.06392E-03,      -1.36446,0.0561307,0.0514486,0.00134145
17384,13.0,-7.0,0.0,   6.15675E-03,  -3.12653E-03,      -1.37813,0.0559256,0.0520946,0.00125447
17387,12.0,-7.0,0.0,   5.71761E-03,  -3.18466E-03,      -1.39070,0.0557328,0.0526939,0.00116529
17388,11.0,-7.0,0.0,   5.26940E-03,  -3.23824E-03,      -1.40217,0.0555531,0.0532459,0.00107416
17393,10.0,-7.0,0.0,   4.81323E-03,  -3.28724E-03,      -1.41257,0.0553872,0.0537504,0.000981325
17394,9.0,-7.0,0.0,   4.35007E-03,  -3.33162E-03,      -1.42192,0.0552354,0.0542071,0.000887007
17399,8.0,-7.0,0.0,   3.88086E-03,  -3.37135E-03,      -1.43023,0.0550983,0.0546158,0.000791406
17402,7.0,-7.0,0.0,   3.40644E-03,  -3.40644E-03,      -1.43753,0.0549764,0.0549764,0.000694709
17403,6.0,-7.0,0.0,   2.92760E-03,  -3.43685E-03,      -1.44383,0.05487,0.0552889,0.000597086
17408,5.0,-7.0,0.0,   2.44508E-03,  -3.46259E-03,      -1.44913,0.0547794,0.0555532,0.000498694
17409,4.0,-7.0,0.0,   1.95955E-03,  -3.48364E-03,      -1.45346,0.0547049,0.0557694,0.000399678
17414,3.0,-7.0,0.0,   1.47168E-03,  -3.50002E-03,      -1.45681,0.0546467,0.0559376,0.000300175
17417,2.0,-7.0,0.0,   982.074E-06,  -3.51172E-03,      -1.45920,0.0546051,0.0560576,0.000200313
17418,1.0,-7.0,0.0,   491.321E-06,  -3.51874E-03,      -1.46064,0.05458,0.0561296,0.000100215
17423,0.0,-7.0,0.0,  -3.50684E-15,  -3.52108E-03,      -1.46111,0.0545717,0.0561537,0.0
17424,-1.0,-7.0,0.0,  -491.321E-06,  -3.51874E-03,      -1.46064,0.05458,0.0561296,-0.000100215
17429,-2.0,-7.0,0.0,  -982.074E-06,  -3.51172E-03,      -1.45920,0.0546051,0.0560576,-0.000200313
17432,-3.0,-7.0,0.0,  -1.47168E-03,  -3.50002E-03,      -1.45681,0.0546467,0.0559376,-0.000300175
17433,-4.0,-7.0,0.0,  -1.95955E-03,  -3.48364E-03,      -1.45346,0.0547049,0.0557694,-0.000399678
17438,-5.0,-7.0,0.0,  -2.44508E-03,  -3.46259E-03,      -1.44913,0.0547794,0.0555532,-0.000498694
17439,-6.0,-7.0,0.0,  -2.92760E-03,  -3.43685E-03,      -1.44383,0.05487,0.0552889,-0.000597086
17444,-7.0,-7.0,0.0,  -3.40644E-03,  -3.40644E-03,      -1.43753,0.0549764,0.0549764,-0.000694709
17447,-8.0,-7.0,0.0,  -3.88086E-03,  -3.37135E-03,      -1.43023,0.0550983,0.0546158,-0.000791406
17448,-9.0,-7.0,0.0,  -4.35007E-03,  -3.33162E-03,      -1.42192,0.0552354,0.0542071,-0.000887007
17453,-10.0,-7.0,0.0,  -4.81323E-03,  -3.28724E-03,      -1.41257,0.0553872,0.0537504,-0.000981325
17454,-11.0,-7.0,0.0,  -5.26940E-03,  -3.23824E-03,      -1.40217,0.0555531,0.0532459,-0.00107416
17459,-12.0,-7.0,0.0,  -5.71761E-03,  -3.18466E-03,      -1.39070,0.0557328,0.0526939,-0.00116529
17462,-13.0,-7.0,0.0,  -6.15675E-03,  -3.12653E-03,      -1.37813,0.0559256,0.0520946,-0.00125447
17463,-14.0,-7.0,0.0,  -6.58566E-03,  -3.06392E-03,      -1.36446,0.0561307,0.0514486,-0.00134145
17468,-15.0,-7.0,0.0,  -7.00307E-03,  -2.99689E-03,      -1.34964,0.0563476,0.0507564,-0.00142594
17469,-16.0,-7.0,0.0,  -7.40760E-03,  -2.92553E-03,      -1.33366,0.0565755,0.0500189,-0.00150764
17474,-17.0,-7.0,0.0,  -7.79777E-03,  -2.84994E-03,      -1.31650,0.0568135,0.049237,-0.00158622
17477,-18.0,-7.0,0.0,  -8.17199E-03,  -2.77025E-03,      -1.29812,0.0570608,0.048412,-0.00166133
17478,-19.0,-7.0,0.0,  -8.52852E-03,  -2.68660E-03,      -1.27851,0.0573164,0.0475451,-0.00173261
17483,-20.0,-7.0,0.0,  -8.86555E-03,  -2.59916E-03,      -1.25762,0.0575794,0.0466381,-0.00179967
17484,-21.0,-7.0,0.0,  -9.18110E-03,  -2.50812E-03,      -1.23544,0.0578488,0.0456929,-0.0018621
17489,-22.0,-7.0,0.0,  -9.47309E-03,  -2.41370E-03,      -1.21194,0.0581235,0.0447116,-0.00191949
17492,-23.0,-7.0,0.0,  -9.73931E-03,  -2.31615E-03,      -1.18709,0.0584025,0.0436968,-0.00197142
17493,-24.0,-7.0,0.0,  -9.97743E-03,  -2.21574E-03,      -1.16086,0.0586846,0.0426512,-0.00201745
17498,-25.0,-7.0,0.0,  -10.1850E-03,  -2.11278E-03,      -1.13323,0.0589688,0.0415779,-0.00205717
17499,-26.0,-7.0,0.0,  -10.3593E-03,  -2.00760E-03,      -1.10416,0.0592538,0.0404803,-0.00209014
17504,-27.0,-7.0,0.0,  -10.4979E-03,  -1.90055E-03,      -1.07364,0.0595387,0.039362,-0.00211598
17507,-28.0,-7.0,0.0,  -10.5977E-03,  -1.79202E-03,      -1.04163,0.0598221,0.0382271,-0.00213428
17508,-29.0,-7.0,0.0,  -10.6560E-03,  -1.68241E-03,      -1.00812,0.0601029,0.0370798,-0.00214469
17513,-30.0,-7.0,0.0,  -10.6696E-03,  -1.57217E-03,  -973.081E-03,0.0603802,0.0359247,-0.0021469
17514,-31.0,-7.0,0.0,  -10.6354E-03,  -1.46175E-03,  -936.488E-03,0.0606527,0.0347664,-0.00214062
17519,-32.0,-7.0,0.0,  -10.5503E-03,  -1.35162E-03,  -898.323E-03,0.0609194,0.0336099,-0.00212563
17522,-33.0,-7.0,0.0,  -10.4110E-03,  -1.24228E-03,  -858.565E-03,0.0611793,0.0324604,-0.00210175
17523,-34.0,-7.0,0.0,  -10.2140E-03,  -1.13422E-03,  -817.197E-03,0.0614314,0.0313232,-0.00206887
17528,-35.0,-7.0,0.0,  -9.95594E-03,  -1.02795E-03,  -774.203E-03,0.0616748,0.0302036,-0.00202695
