,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
13673,38.0,5.0,0.000569838,  -969.458E-03,   64.4202E-03,   866.049E-03,0.0351784,0.0106294,-8.24199e-07
13674,37.0,5.0,0.0006634939999999999,  -959.347E-03,   64.4202E-03,       1.00777,0.0330195,0.00998226,-7.87789e-07
13679,36.0,5.0,0.0007628919999999999,  -947.972E-03,   64.4203E-03,       1.15805,0.0307292,0.00929568,-7.38021e-07
13682,35.0,5.0,0.0008676430000000001,  -935.353E-03,   64.4203E-03,       1.31629,0.0283167,0.00857234,-6.80093e-07
13683,34.0,5.0,0.000977333,  -921.529E-03,   64.4203E-03,       1.48186,0.0257914,0.00781513,-6.18407e-07
13688,33.0,5.0,0.00109153,  -906.560E-03,   64.4203E-03,       1.65410,0.0231634,0.00702703,-5.56026e-07
13689,32.0,5.0,0.00120978,  -890.522E-03,   64.4203E-03,       1.83234,0.0204432,0.00621119,-4.94336e-07
13694,31.0,5.0,0.00133163,  -873.511E-03,   64.4203E-03,       2.01586,0.0176415,0.00537082,-4.33025e-07
13697,30.0,5.0,0.00145658,  -855.633E-03,   64.4203E-03,       2.20396,0.0147694,0.00450925,-3.70272e-07
13698,29.0,5.0,0.00158415,  -837.012E-03,   64.4203E-03,       2.39590,0.0118382,0.00362989,-3.03178e-07
13703,28.0,5.0,0.00171382,  -817.783E-03,   64.4203E-03,       2.59091,0.0088595,0.0027362,-2.28294e-07
13704,27.0,5.0,0.00184509,  -798.088E-03,   64.4203E-03,       2.78825,0.005845,0.0018317,-1.42231e-07
13709,26.0,5.0,0.00197744,  -778.078E-03,   64.4203E-03,       2.98715,0.00280655,0.000919956,-4.22216e-08
13712,25.0,5.0,0.00211033,  -757.910E-03,   64.4203E-03,       3.18682,-0.000243907,4.55968e-06,7.33963e-08
13713,24.0,5.0,0.00224326,  -737.741E-03,   64.4203E-03,       3.38650,-0.00329439,-0.000910886,2.04851e-07
13718,23.0,5.0,0.00237568,  -717.731E-03,   64.4202E-03,       3.58540,-0.00633293,-0.00182277,3.50767e-07
13719,22.0,5.0,0.00250707,  -698.034E-03,   64.4202E-03,       3.78275,-0.00934758,-0.00272751,5.08181e-07
13724,21.0,5.0,0.00263692,  -678.801E-03,   64.4202E-03,       3.97778,-0.0123265,-0.00362153,6.72708e-07
13727,20.0,5.0,0.00276471,  -660.177E-03,   64.4202E-03,       4.16973,-0.015258,-0.0045013,8.38857e-07
13728,19.0,5.0,0.00288993,  -642.295E-03,   64.4202E-03,       4.35785,-0.0181305,-0.00536336,1.00043e-06
13733,18.0,5.0,0.00301208,  -625.279E-03,   64.4202E-03,       4.54140,-0.0209327,-0.00620429,1.15096e-06
13734,17.0,5.0,0.00313069,  -609.236E-03,   64.4202E-03,       4.71967,-0.0236537,-0.00702077,1.28421e-06
13739,16.0,5.0,0.00324528,  -594.261E-03,   64.4202E-03,       4.89194,-0.0262825,-0.0078096,1.3946e-06
13742,15.0,5.0,0.0033554,  -580.431E-03,   64.4202E-03,       5.05755,-0.028809,-0.00856764,1.47756e-06
13743,14.0,5.0,0.00346061,  -567.805E-03,   64.4202E-03,       5.21583,-0.031223,-0.00929191,1.52984e-06
13748,13.0,5.0,0.0035605,  -556.423E-03,   64.4202E-03,       5.36615,-0.033515,-0.00997955,1.5497e-06
13749,12.0,5.0,0.00365467,  -546.306E-03,   64.4202E-03,       5.50792,-0.0356759,-0.0106278,1.53697e-06
13754,11.0,5.0,0.00374274,  -537.454E-03,   64.4202E-03,       5.64056,-0.0376972,-0.0112342,1.49298e-06
13757,10.0,5.0,0.00382437,  -529.848E-03,   64.4202E-03,       5.76355,-0.0395708,-0.0117963,1.4204e-06
13758,9.0,5.0,0.00389924,  -523.450E-03,   64.4202E-03,       5.87639,-0.0412892,-0.0123119,1.32298e-06
13763,8.0,5.0,0.00396704,  -518.200E-03,   64.4202E-03,       5.97862,-0.0428457,-0.0127789,1.20515e-06
13764,7.0,5.0,0.00402751,  -514.022E-03,   64.4202E-03,       6.06983,-0.044234,-0.0131955,1.07165e-06
13769,6.0,5.0,0.00408042,  -510.824E-03,   64.4202E-03,       6.14965,-0.0454486,-0.0135599,9.27126e-07
13772,5.0,5.0,0.00412554,  -508.496E-03,   64.4202E-03,       6.21775,-0.0464846,-0.0138709,7.75727e-07
13773,4.0,5.0,0.00416271,  -506.915E-03,   64.4202E-03,       6.27385,-0.047338,-0.014127,6.20829e-07
13778,3.0,5.0,0.00419177,  -505.947E-03,   64.4202E-03,       6.31772,-0.0480053,-0.0143273,4.64843e-07
13779,2.0,5.0,0.00421261,  -505.448E-03,   64.4202E-03,       6.34919,-0.0484838,-0.0144709,3.0917e-07
13784,1.0,5.0,0.00422514,  -505.265E-03,   64.4202E-03,       6.36813,-0.0487717,-0.0145573,1.54293e-07
13787,-9.48563e-30,5.0,0.00422933,  -505.241E-03,   64.4202E-03,       6.37445,-0.0488678,-0.0145862,-1.59872e-14
13788,-1.0,5.0,0.00422514,  -505.217E-03,   64.4202E-03,       6.36813,-0.0487717,-0.0145573,-1.54293e-07
13793,-2.0,5.0,0.00421261,  -505.034E-03,   64.4202E-03,       6.34919,-0.0484838,-0.0144709,-3.0917e-07
13794,-3.0,5.0,0.00419177,  -504.535E-03,   64.4202E-03,       6.31772,-0.0480053,-0.0143273,-4.64843e-07
13799,-4.0,5.0,0.00416271,  -503.567E-03,   64.4202E-03,       6.27385,-0.047338,-0.014127,-6.20829e-07
13802,-5.0,5.0,0.00412554,  -501.986E-03,   64.4202E-03,       6.21775,-0.0464846,-0.0138709,-7.75727e-07
13803,-6.0,5.0,0.00408042,  -499.658E-03,   64.4202E-03,       6.14965,-0.0454486,-0.0135599,-9.27126e-07
13808,-7.0,5.0,0.00402751,  -496.460E-03,   64.4202E-03,       6.06983,-0.044234,-0.0131955,-1.07165e-06
13809,-8.0,5.0,0.00396704,  -492.282E-03,   64.4202E-03,       5.97862,-0.0428457,-0.0127789,-1.20515e-06
13814,-9.0,5.0,0.00389924,  -487.032E-03,   64.4202E-03,       5.87639,-0.0412892,-0.0123119,-1.32298e-06
13817,-10.0,5.0,0.00382437,  -480.633E-03,   64.4202E-03,       5.76355,-0.0395708,-0.0117963,-1.4204e-06
13818,-11.0,5.0,0.00374274,  -473.028E-03,   64.4202E-03,       5.64056,-0.0376972,-0.0112342,-1.49298e-06
13823,-12.0,5.0,0.00365467,  -464.176E-03,   64.4202E-03,       5.50792,-0.0356759,-0.0106278,-1.53697e-06
13824,-13.0,5.0,0.0035605,  -454.058E-03,   64.4202E-03,       5.36615,-0.033515,-0.00997955,-1.5497e-06
13829,-14.0,5.0,0.00346061,  -442.677E-03,   64.4202E-03,       5.21583,-0.031223,-0.00929191,-1.52984e-06
13832,-15.0,5.0,0.0033554,  -430.051E-03,   64.4202E-03,       5.05755,-0.028809,-0.00856764,-1.47756e-06
13833,-16.0,5.0,0.00324528,  -416.221E-03,   64.4202E-03,       4.89194,-0.0262825,-0.0078096,-1.3946e-06
13838,-17.0,5.0,0.00313069,  -401.246E-03,   64.4202E-03,       4.71967,-0.0236537,-0.00702077,-1.28421e-06
13839,-18.0,5.0,0.00301208,  -385.203E-03,   64.4202E-03,       4.54140,-0.0209327,-0.00620429,-1.15096e-06
13844,-19.0,5.0,0.00288993,  -368.186E-03,   64.4202E-03,       4.35785,-0.0181305,-0.00536336,-1.00043e-06
13847,-20.0,5.0,0.00276471,  -350.305E-03,   64.4202E-03,       4.16973,-0.015258,-0.0045013,-8.38857e-07
13848,-21.0,5.0,0.00263692,  -331.681E-03,   64.4202E-03,       3.97778,-0.0123265,-0.00362153,-6.72708e-07
13853,-22.0,5.0,0.00250707,  -312.448E-03,   64.4202E-03,       3.78275,-0.00934758,-0.00272751,-5.08181e-07
13854,-23.0,5.0,0.00237568,  -292.751E-03,   64.4202E-03,       3.58540,-0.00633293,-0.00182277,-3.50767e-07
13859,-24.0,5.0,0.00224326,  -272.740E-03,   64.4203E-03,       3.38650,-0.00329439,-0.000910886,-2.04852e-07
13862,-25.0,5.0,0.00211033,  -252.572E-03,   64.4203E-03,       3.18682,-0.000243907,4.55968e-06,-7.33963e-08
13863,-26.0,5.0,0.00197744,  -232.404E-03,   64.4203E-03,       2.98715,0.00280655,0.000919956,4.22216e-08
13868,-27.0,5.0,0.00184509,  -212.394E-03,   64.4203E-03,       2.78825,0.005845,0.0018317,1.42231e-07
13869,-28.0,5.0,0.00171382,  -192.699E-03,   64.4203E-03,       2.59091,0.0088595,0.0027362,2.28294e-07
13874,-29.0,5.0,0.00158415,  -173.470E-03,   64.4203E-03,       2.39590,0.0118382,0.00362989,3.03178e-07
13877,-30.0,5.0,0.00145658,  -154.849E-03,   64.4203E-03,       2.20396,0.0147694,0.00450925,3.70272e-07
13878,-31.0,5.0,0.00133163,  -136.971E-03,   64.4203E-03,       2.01586,0.0176415,0.00537082,4.33025e-07
13883,-32.0,5.0,0.00120978,  -119.959E-03,   64.4203E-03,       1.83234,0.0204432,0.00621119,4.94336e-07
13884,-33.0,5.0,0.00109153,  -103.922E-03,   64.4203E-03,       1.65410,0.0231634,0.00702703,5.56026e-07
13889,-34.0,5.0,0.000977333,  -88.9529E-03,   64.4203E-03,       1.48186,0.0257914,0.00781513,6.18407e-07
13892,-35.0,5.0,0.0008676430000000001,  -75.1291E-03,   64.4203E-03,       1.31629,0.0283167,0.00857234,6.80093e-07
13893,-36.0,5.0,0.0007628919999999999,  -62.5096E-03,   64.4203E-03,       1.15805,0.0307292,0.00929568,7.38021e-07
13898,-37.0,5.0,0.0006634939999999999,  -51.1343E-03,   64.4202E-03,       1.00777,0.0330195,0.00998226,7.87789e-07
13899,-38.0,5.0,0.000569838,  -41.0238E-03,   64.4202E-03,   866.049E-03,0.0351784,0.0106294,8.24199e-07
13904,-39.0,5.0,0.000482291,  -32.1785E-03,   64.4201E-03,   733.453E-03,0.0371971,0.0112344,8.42042e-07
13907,-40.0,5.0,0.000401196,  -24.5790E-03,   64.4201E-03,   610.513E-03,0.0390678,0.011795,8.36931e-07
13908,-41.0,5.0,0.00032686900000000003,  -18.1861E-03,   64.4201E-03,   497.726E-03,0.0407828,0.0123089,8.06154e-07
13913,-42.0,5.0,0.00025959700000000003,  -12.9415E-03,   64.4200E-03,   395.546E-03,0.0423353,0.0127741,7.49326e-07
13914,-43.0,5.0,0.00019964,  -8.76875E-03,   64.4200E-03,   304.388E-03,0.0437191,0.0131887,6.68772e-07
13919,-44.0,5.0,0.00014722700000000002,  -5.57444E-03,   64.4200E-03,   224.621E-03,0.0449286,0.0135512,5.69529e-07
13922,-45.0,5.0,0.000102556,  -3.24954E-03,   64.4199E-03,   156.568E-03,0.045959,0.0138599,4.58826e-07
13923,-46.0,5.0,6.57927e-05,  -1.67127E-03,   64.4199E-03,   100.509E-03,0.0468061,0.0141138,3.45259e-07
13928,-47.0,5.0,3.70719e-05,  -704.975E-06,   64.4199E-03,   56.6692E-03,0.0474665,0.0143117,2.3738e-07
13929,-48.0,5.0,1.64938e-05,  -206.324E-06,   64.4199E-03,   25.2283E-03,0.0479377,0.0144529,1.42359e-07
13934,-49.0,5.0,4.12546e-06,  -23.5699E-06,   64.4199E-03,   6.31330E-03,0.0482177,0.0145369,6.43922e-08
13937,-50.0,5.0,0.0,  -12.7546E-42,   64.4199E-03,           -0.,0.0483097,0.0145644,2.99503e-08
13938,50.0,4.0,0.0,      -1.01048,   64.4189E-03,           -0.,0.0483098,0.0145646,-2.57328e-08
13943,49.0,4.0,4.123169999999999e-06,      -1.01046,   64.4189E-03,   6.31331E-03,0.0482177,0.014537,-5.43684e-08
13944,48.0,4.0,1.64847e-05,      -1.01028,   64.4189E-03,   25.2283E-03,0.0479377,0.0144531,-1.17926e-07
13949,47.0,4.0,3.70513e-05,      -1.00978,   64.4189E-03,   56.6693E-03,0.0474665,0.0143118,-1.93312e-07
13952,46.0,4.0,6.575609999999999e-05,      -1.00881,   64.4189E-03,   100.509E-03,0.0468061,0.0141139,-2.77754e-07
13953,45.0,4.0,0.000102499,      -1.00723,   64.4189E-03,   156.569E-03,0.0459589,0.01386,-3.66206e-07
13958,44.0,4.0,0.000147145,      -1.00491,   64.4189E-03,   224.621E-03,0.0449285,0.0135512,-4.52344e-07
13959,43.0,4.0,0.00019952900000000002,      -1.00171,   64.4189E-03,   304.388E-03,0.043719,0.0131888,-5.29798e-07
13964,42.0,4.0,0.000259454,  -997.540E-03,   64.4190E-03,   395.547E-03,0.0423352,0.0127741,-5.93052e-07
13967,41.0,4.0,0.000326689,  -992.296E-03,   64.4190E-03,   497.726E-03,0.0407827,0.0123089,-6.38233e-07
13968,40.0,4.0,0.00040097699999999995,  -985.903E-03,   64.4190E-03,   610.514E-03,0.0390677,0.011795,-6.63445e-07
13973,39.0,4.0,0.00048202900000000003,  -978.303E-03,   64.4191E-03,   733.453E-03,0.0371971,0.0112344,-6.68836e-07
13974,38.0,4.0,0.00056953,  -969.458E-03,   64.4191E-03,   866.050E-03,0.0351783,0.0106293,-6.56326e-07
13979,37.0,4.0,0.0006631380000000001,  -959.347E-03,   64.4191E-03,       1.00777,0.0330195,0.00998218,-6.29118e-07
13982,36.0,4.0,0.000762486,  -947.972E-03,   64.4192E-03,       1.15805,0.0307292,0.00929559,-5.9109e-07
13983,35.0,4.0,0.0008671839999999999,  -935.353E-03,   64.4192E-03,       1.31629,0.0283166,0.00857225,-5.46142e-07
13988,34.0,4.0,0.00097682,  -921.529E-03,   64.4192E-03,       1.48186,0.0257913,0.00781504,-4.9763e-07
13989,33.0,4.0,0.00109096,  -906.560E-03,   64.4192E-03,       1.65410,0.0231634,0.00702695,-4.47916e-07
13994,32.0,4.0,0.00120916,  -890.523E-03,   64.4192E-03,       1.83234,0.0204432,0.00621111,-3.98135e-07
13997,31.0,4.0,0.00133095,  -873.511E-03,   64.4192E-03,       2.01586,0.0176415,0.00537075,-3.48133e-07
13998,30.0,4.0,0.00145584,  -855.633E-03,   64.4192E-03,       2.20396,0.0147694,0.00450919,-2.96631e-07
14003,29.0,4.0,0.00158335,  -837.012E-03,   64.4192E-03,       2.39590,0.0118382,0.00362984,-2.41516e-07
14004,28.0,4.0,0.00171296,  -817.783E-03,   64.4192E-03,       2.59091,0.00885953,0.00273615,-1.80254e-07
14009,27.0,4.0,0.00184417,  -798.088E-03,   64.4192E-03,       2.78825,0.00584505,0.00183166,-1.1034e-07
14012,26.0,4.0,0.00197646,  -778.078E-03,   64.4192E-03,       2.98715,0.00280662,0.000919917,-2.97305e-08
14013,25.0,4.0,0.0021093,  -757.910E-03,   64.4192E-03,       3.18682,-0.000243815,4.52383e-06,6.27937e-08
14018,24.0,4.0,0.00224217,  -737.742E-03,   64.4192E-03,       3.38650,-0.00329428,-0.000910919,1.67365e-07
14019,23.0,4.0,0.00237453,  -717.731E-03,   64.4191E-03,       3.58540,-0.0063328,-0.0018228,2.82904e-07
14024,22.0,4.0,0.00250587,  -698.034E-03,   64.4191E-03,       3.78275,-0.00934744,-0.00272754,4.07125e-07
14027,21.0,4.0,0.00263567,  -678.801E-03,   64.4191E-03,       3.97778,-0.0123264,-0.00362156,5.36665e-07
14028,20.0,4.0,0.0027634,  -660.177E-03,   64.4191E-03,       4.16973,-0.0152578,-0.00450133,6.67313e-07
14033,19.0,4.0,0.00288857,  -642.296E-03,   64.4191E-03,       4.35785,-0.0181304,-0.00536338,7.94324e-07
14034,18.0,4.0,0.00301068,  -625.279E-03,   64.4191E-03,       4.54140,-0.0209326,-0.00620431,9.12756e-07
14039,17.0,4.0,0.00312924,  -609.236E-03,   64.4191E-03,       4.71967,-0.0236536,-0.0070208,1.01783e-06
14042,16.0,4.0,0.00324378,  -594.261E-03,   64.4191E-03,       4.89194,-0.0262825,-0.00780963,1.10526e-06
14043,15.0,4.0,0.00335386,  -580.431E-03,   64.4191E-03,       5.05755,-0.0288089,-0.00856767,1.17153e-06
14048,14.0,4.0,0.00345903,  -567.805E-03,   64.4191E-03,       5.21583,-0.031223,-0.00929194,1.21412e-06
14049,13.0,4.0,0.00355888,  -556.423E-03,   64.4191E-03,       5.36615,-0.033515,-0.00997958,1.23162e-06
14054,12.0,4.0,0.00365301,  -546.306E-03,   64.4191E-03,       5.50792,-0.035676,-0.0106279,1.22381e-06
14057,11.0,4.0,0.00374105,  -537.454E-03,   64.4191E-03,       5.64056,-0.0376973,-0.0112343,1.1916e-06
14058,10.0,4.0,0.00382265,  -529.848E-03,   64.4191E-03,       5.76355,-0.0395709,-0.0117964,1.13686e-06
14063,9.0,4.0,0.00389749,  -523.450E-03,   64.4191E-03,       5.87639,-0.0412894,-0.0123119,1.0623e-06
14064,8.0,4.0,0.00396526,  -518.200E-03,   64.4191E-03,       5.97862,-0.0428458,-0.0127789,9.7114e-07
14069,7.0,4.0,0.00402571,  -514.022E-03,   64.4191E-03,       6.06983,-0.0442341,-0.0131954,8.66868e-07
14072,6.0,4.0,0.0040786,  -510.824E-03,   64.4191E-03,       6.14965,-0.0454487,-0.0135599,7.52919e-07
14073,5.0,4.0,0.0041237,  -508.496E-03,   64.4191E-03,       6.21775,-0.0464847,-0.0138708,6.32418e-07
14078,4.0,4.0,0.00416086,  -506.915E-03,   64.4191E-03,       6.27385,-0.047338,-0.0141269,5.07973e-07
14079,3.0,4.0,0.00418991,  -505.947E-03,   64.4191E-03,       6.31773,-0.0480053,-0.0143271,3.81539e-07
14084,2.0,4.0,0.00421074,  -505.448E-03,   64.4191E-03,       6.34920,-0.0484838,-0.0144708,2.54383e-07
14087,1.0,4.0,0.00422327,  -505.265E-03,   64.4191E-03,       6.36813,-0.0487717,-0.0145572,1.27148e-07
14088,-9.16919e-30,4.0,0.00422745,  -505.241E-03,   64.4191E-03,       6.37445,-0.0488678,-0.014586,-1.77636e-14
14093,-1.0,4.0,0.00422327,  -505.217E-03,   64.4191E-03,       6.36813,-0.0487717,-0.0145572,-1.27148e-07
14094,-2.0,4.0,0.00421074,  -505.034E-03,   64.4191E-03,       6.34920,-0.0484838,-0.0144708,-2.54383e-07
14099,-3.0,4.0,0.00418991,  -504.535E-03,   64.4191E-03,       6.31773,-0.0480053,-0.0143271,-3.81539e-07
14102,-4.0,4.0,0.00416086,  -503.567E-03,   64.4191E-03,       6.27385,-0.047338,-0.0141269,-5.07973e-07
14103,-5.0,4.0,0.0041237,  -501.986E-03,   64.4191E-03,       6.21775,-0.0464847,-0.0138708,-6.32418e-07
14108,-6.0,4.0,0.0040786,  -499.658E-03,   64.4191E-03,       6.14965,-0.0454487,-0.0135599,-7.52919e-07
14109,-7.0,4.0,0.00402571,  -496.460E-03,   64.4191E-03,       6.06983,-0.0442341,-0.0131954,-8.66868e-07
14114,-8.0,4.0,0.00396526,  -492.282E-03,   64.4191E-03,       5.97862,-0.0428458,-0.0127789,-9.7114e-07
14117,-9.0,4.0,0.00389749,  -487.032E-03,   64.4191E-03,       5.87639,-0.0412894,-0.0123119,-1.0623e-06
14118,-10.0,4.0,0.00382265,  -480.633E-03,   64.4191E-03,       5.76355,-0.0395709,-0.0117964,-1.13686e-06
14123,-11.0,4.0,0.00374105,  -473.027E-03,   64.4191E-03,       5.64056,-0.0376973,-0.0112343,-1.1916e-06
14124,-12.0,4.0,0.00365301,  -464.176E-03,   64.4191E-03,       5.50792,-0.035676,-0.0106279,-1.22381e-06
14129,-13.0,4.0,0.00355888,  -454.058E-03,   64.4191E-03,       5.36615,-0.033515,-0.00997958,-1.23162e-06
14132,-14.0,4.0,0.00345903,  -442.677E-03,   64.4191E-03,       5.21583,-0.031223,-0.00929194,-1.21412e-06
14133,-15.0,4.0,0.00335386,  -430.050E-03,   64.4191E-03,       5.05755,-0.0288089,-0.00856767,-1.17153e-06
14138,-16.0,4.0,0.00324378,  -416.220E-03,   64.4191E-03,       4.89194,-0.0262825,-0.00780963,-1.10526e-06
14139,-17.0,4.0,0.00312924,  -401.246E-03,   64.4191E-03,       4.71967,-0.0236536,-0.0070208,-1.01783e-06
14144,-18.0,4.0,0.00301068,  -385.203E-03,   64.4191E-03,       4.54140,-0.0209326,-0.00620431,-9.12756e-07
14147,-19.0,4.0,0.00288857,  -368.186E-03,   64.4191E-03,       4.35785,-0.0181304,-0.00536338,-7.94324e-07
14148,-20.0,4.0,0.0027634,  -350.304E-03,   64.4191E-03,       4.16973,-0.0152578,-0.00450133,-6.67313e-07
14153,-21.0,4.0,0.00263567,  -331.680E-03,   64.4191E-03,       3.97778,-0.0123264,-0.00362156,-5.36665e-07
14154,-22.0,4.0,0.00250587,  -312.448E-03,   64.4191E-03,       3.78275,-0.00934744,-0.00272754,-4.07125e-07
14159,-23.0,4.0,0.00237453,  -292.751E-03,   64.4191E-03,       3.58540,-0.0063328,-0.0018228,-2.82904e-07
14162,-24.0,4.0,0.00224217,  -272.740E-03,   64.4192E-03,       3.38650,-0.00329428,-0.000910919,-1.67365e-07
14163,-25.0,4.0,0.0021093,  -252.572E-03,   64.4192E-03,       3.18682,-0.000243815,4.52383e-06,-6.27938e-08
14168,-26.0,4.0,0.00197646,  -232.404E-03,   64.4192E-03,       2.98715,0.00280662,0.000919917,2.97305e-08
14169,-27.0,4.0,0.00184417,  -212.394E-03,   64.4192E-03,       2.78825,0.00584505,0.00183166,1.1034e-07
14174,-28.0,4.0,0.00171296,  -192.699E-03,   64.4192E-03,       2.59091,0.00885953,0.00273615,1.80254e-07
14177,-29.0,4.0,0.00158335,  -173.469E-03,   64.4192E-03,       2.39590,0.0118382,0.00362984,2.41516e-07
14178,-30.0,4.0,0.00145584,  -154.849E-03,   64.4192E-03,       2.20396,0.0147694,0.00450919,2.96631e-07
14183,-31.0,4.0,0.00133095,  -136.971E-03,   64.4192E-03,       2.01586,0.0176415,0.00537075,3.48133e-07
14184,-32.0,4.0,0.00120916,  -119.959E-03,   64.4192E-03,       1.83234,0.0204432,0.00621111,3.98135e-07
14189,-33.0,4.0,0.00109096,  -103.922E-03,   64.4192E-03,       1.65410,0.0231634,0.00702695,4.47916e-07
14192,-34.0,4.0,0.00097682,  -88.9528E-03,   64.4192E-03,       1.48186,0.0257913,0.00781504,4.9763e-07
14193,-35.0,4.0,0.0008671839999999999,  -75.1291E-03,   64.4192E-03,       1.31629,0.0283166,0.00857225,5.46142e-07
14198,-36.0,4.0,0.000762486,  -62.5095E-03,   64.4192E-03,       1.15805,0.0307292,0.00929559,5.9109e-07
14199,-37.0,4.0,0.0006631380000000001,  -51.1343E-03,   64.4191E-03,       1.00777,0.0330195,0.00998218,6.29118e-07
14204,-38.0,4.0,0.00056953,  -41.0238E-03,   64.4191E-03,   866.050E-03,0.0351783,0.0106293,6.56326e-07
14207,-39.0,4.0,0.00048202900000000003,  -32.1785E-03,   64.4191E-03,   733.453E-03,0.0371971,0.0112344,6.68836e-07
14208,-40.0,4.0,0.00040097699999999995,  -24.5790E-03,   64.4190E-03,   610.514E-03,0.0390677,0.011795,6.63445e-07
14213,-41.0,4.0,0.000326689,  -18.1861E-03,   64.4190E-03,   497.726E-03,0.0407827,0.0123089,6.38233e-07
14214,-42.0,4.0,0.000259454,  -12.9415E-03,   64.4190E-03,   395.547E-03,0.0423352,0.0127741,5.93052e-07
14219,-43.0,4.0,0.00019952900000000002,  -8.76876E-03,   64.4189E-03,   304.388E-03,0.043719,0.0131888,5.29798e-07
14222,-44.0,4.0,0.000147145,  -5.57445E-03,   64.4189E-03,   224.621E-03,0.0449285,0.0135512,4.52345e-07
14223,-45.0,4.0,0.000102499,  -3.24955E-03,   64.4189E-03,   156.569E-03,0.0459589,0.01386,3.66206e-07
14228,-46.0,4.0,6.575609999999999e-05,  -1.67127E-03,   64.4189E-03,   100.509E-03,0.0468061,0.0141139,2.77753e-07
14229,-47.0,4.0,3.70513e-05,  -704.978E-06,   64.4189E-03,   56.6693E-03,0.0474665,0.0143118,1.93312e-07
14234,-48.0,4.0,1.64847e-05,  -206.325E-06,   64.4189E-03,   25.2283E-03,0.0479377,0.0144531,1.17926e-07
14237,-49.0,4.0,4.123169999999999e-06,  -23.5705E-06,   64.4189E-03,   6.31331E-03,0.0482177,0.014537,5.43683e-08
14238,-50.0,4.0,0.0,  -12.7546E-42,   64.4189E-03,           -0.,0.0483098,0.0145646,2.57327e-08
14243,50.0,3.0,0.0,      -1.01048,   64.4178E-03,           -0.,0.0483098,0.0145647,-2.02502e-08
14244,49.0,3.0,4.1214e-06,      -1.01046,   64.4178E-03,   6.31332E-03,0.0482178,0.0145371,-4.23924e-08
14249,48.0,3.0,1.64776e-05,      -1.01028,   64.4178E-03,   25.2284E-03,0.0479378,0.0144532,-9.07247e-08
14252,47.0,3.0,3.70353e-05,      -1.00978,   64.4178E-03,   56.6693E-03,0.0474666,0.0143119,-1.46877e-07
14253,46.0,3.0,6.572779999999999e-05,      -1.00881,   64.4179E-03,   100.509E-03,0.0468061,0.014114,-2.09152e-07
14258,45.0,3.0,0.00010245399999999999,      -1.00723,   64.4179E-03,   156.569E-03,0.0459589,0.0138601,-2.74091e-07
14259,44.0,3.0,0.000147082,      -1.00491,   64.4179E-03,   224.621E-03,0.0449285,0.0135513,-3.37317e-07
14264,43.0,3.0,0.000199444,      -1.00171,   64.4179E-03,   304.388E-03,0.043719,0.0131888,-3.94281e-07
14267,42.0,3.0,0.000259343,  -997.540E-03,   64.4179E-03,   395.547E-03,0.0423352,0.0127742,-4.41047e-07
14268,41.0,3.0,0.00032655,  -992.296E-03,   64.4179E-03,   497.727E-03,0.0407827,0.0123089,-4.7477e-07
14273,40.0,3.0,0.000400807,  -985.903E-03,   64.4180E-03,   610.514E-03,0.0390677,0.0117949,-4.94023e-07
14274,39.0,3.0,0.000481826,  -978.303E-03,   64.4180E-03,   733.453E-03,0.0371971,0.0112343,-4.9882e-07
14279,38.0,3.0,0.000569291,  -969.458E-03,   64.4180E-03,   866.050E-03,0.0351783,0.0106292,-4.90455e-07
14282,37.0,3.0,0.000662862,  -959.348E-03,   64.4180E-03,       1.00777,0.0330195,0.00998211,-4.71161e-07
14283,36.0,3.0,0.0007621710000000001,  -947.972E-03,   64.4181E-03,       1.15805,0.0307292,0.00929552,-4.43672e-07
